Text,Useful
@marksandspencer @AldiUK @117260 @sainsburys @117249 @117246 @Morrisons @Tesco Good morning pie makers!! Looks like we have some @117250 and @117248 pies today... Who’s feeling confident? ;) https://t.co/pUxEY4yb8H,True
@118520 Thank you! Is this issue only occurring in messages or in other applications as well? Send us a DM to let us know. https://t.co/GDrqU22YpT,False
@AirAsiaSupport THANK YOU,True
@AppleSupport 11.1 iPhone 6,True
@119177 You're very welcome.,False
"@Tesco from within and surely, surely with a scrap of sense wouldn’t think to foolishly LOCK this disabled access bathroom with the ladies being-",True
"@119966 Morning Monica, 24 hours a day!",False
@VerizonSupport I did,True
@AskPlayStation hi I bought psn off the Ps store for £49.99 which come with 1050 FIFA points but I haven't received the FIFA points?,True
"@117852 Whip together a costume, come on in, and you can get a $3 main menu item! -Becky",False
"@AdobeCare Didn't work. Tried it on another computer, fresh install, same thing...",True
@ChipotleTweets it’s been 300 years down to the day! The Sanderson Sisters were on the hunt for children.... burritos held us over 👻 https://t.co/3eUYTq8DDc,True
@119034 We apologize for any inconvenience. Kindly be patient. Your mail will be attended to. Thank you.EE,False
"@116553 Glad to hear it! Thanks for choosing to fly Alaska, your welcome back anytime you like! -Sean",False
@UPSHelp I cannot change my delivery and this is the third attempt. Can someone contact me because I don't want my package going back to the sender!,True
"@116945 It might be a number of things, please DM so we can take a closer look. *JohnWard",False
"@116848 アマゾンです。重ねてのご案内となりますが、カスタマーサービスにて状況を確認させていただきます。こちらからお問い合わせください。https://t.co/NtNAX2Qh2u  
サインインが出来ない場合は、フリーダイヤル：0120-999-373へ直接ご連絡ください。ET",False
"@120389 Hey Xten, I'm here to help! Are you able to print anything else apart from the documents in pdf format. Which application are you using to open the pdf file? What's the operating system of your PC? To better assist you, click on the option below and reply. Thanks! ^Anoop https://t.co/a2xkfCrUG1",False
@116971 2/3 They will contact me with an update which I can share with you tomorrow.,False
@idea_cares I visited idea store. I was informed to get a local person hving adhar frm MH. When adhar is valid across country then why such requirement?,True
"@118465 Lisa, Cox does not service NH. If that changes in the future you will receive a mailer. Thank you for your interest. -Karen",False
@AmericanAir nice work letting your staff dress up for holoween!!! Love it! #ORD,True
"@119778 We are unable to establish any contact with you,kindly get back to us for any further assistance.Regards,HItesh",False
@Ask_Spectrum still no internet going on 15 hours. I already talk to someone this afternoon and they are aware. #disappointed #Frustrating,True
"@VerizonSupport yes, it affects all TVs but it doesn't impact commercials. It's a slight choppiness and blurriness during the game broadcast",True
Regretting having bought @115821 Kindle Fire Kids Edition. Every day it has some random problem I have to fix. Now saying theres no SD card.,True
@115758 @ATVIAssist,True
@AmazonHelp @115826 Yeah this is crazy we’re less than a week away and still no Shipping Information on something that we Pre-ordered back in August,True
"@115821 paid for next day delivery.. had it confirmed and alas, no package #nothappy",True
"@117235 We have updated our terms, send us a DM and I'll take a look! *TiannahReagor",False
@British_Airways Flexibility?,True
"@116891 Glad to hear everything's working okay now. If there's anything else we can help you with, just give us a... https://t.co/AUc7DGJpgF 🙂 /CH",False
@116476 I apologize deeply for the delay. We hope to have you on your way as soon as possible.  *HFG,False
@British_Airways Hi I'm trying to check in online but it won't let me continue without a visa number. Im travelling to USA so I have an ESTA,True
"@118181 While we allow buyers to leave feedback this, replying to their feedback: https://t.co/7wT1FzJKmN is always a good idea! ^BK",False
"@118383 1: Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see. /KC",False
@120253 Saw your tweet. I hope I can turn your feelings around. Let me know what caused you to feel this way. ^HH https://t.co/q1oBDuYAdh,False
@AppleSupport I have the iPhone 6s Plus and just did the most recent update.,True
@NortonSupport MacからISPのPOPサーバを叩いて、Gmail宛に送信。ノートンWi-Fiプライバシーをonにしていると、Xperiaは、ウンともスンとも言わず、Xperiaのメーラーから見えません。,True
@119194 Thank you for letting us know. We will address this with the restaurant team.,False
"@119447 Oh my! Just to clarify, can you tell us who the carrier of this order is? ^AL",False
@118026 We r sorry u feel this way. We strive for the satisfaction of all. How may we b of assistance?-DD,False
@idea_cares I already replied via DIRECT MESSAGE,True
@118318 Let us know if you need any help! ^RB,False
"@ChipotleTweets is extra meat, guac, and queso included in the boorito?",True
"@120014 One moment please I am asking for an update.
 -Andre",False
"@119832 Let's work together to figure out the best path forward with your new iPod touch. What type of computer would you be connecting your iPod with? Along with that, tell us which version of the operating system is currently installed. Send that info via DM. https://t.co/GDrqU22YpT",False
Come through to chipotle and get your $3 bowl today 😜 @ChipotleTweets https://t.co/aOAeKJ2rZp,True
@hulu_support Hi Hulu why am I getting spanish ads during English content? This seems to always happen.,True
@AskPlayStation Shareplay not working today (yesterday np). Says game's not available in your country or region. We're in same city? (1/2),True
@118406 We're very sorry. We've forwarded it to our team that handles Wi-Fi.,False
"@119372 @119373 Can you please DM your full name, address and email? I can look into this for you. TY - Chris 2/2",False
@SpotifyCares They aren’t locally imported… We just imported her iTunes playlist in Spotify so it found identical songs. Is that why they are greyed out?,True
I need 2 #GetOutOfTheRed @TMobileHelp Here @115990 has been the worst of the worst. Everything was a lie and their customer service suck https://t.co/scArdrvo5Z,True
I just gave 5 stars to Sophie at @marksandspencer for great service!,True
@marksandspencer @117241 @117242 @Tesco @sainsburys @117248 @AldiUK @117249 @Morrisons @117250 @117251 @117244 ... @117243 https://t.co/7lXQN22K9f,True
"@120073 So very cute.
 -Andre",False
@117089 I'd recommend restarting your Fire Stick by unplugging it from the TV and wall outlet. If that doesn't work... (1/2),False
@119913 Hi there! Please reach out to https://t.co/SjsQQ8ofRq and fill out the boxes at the bottom so we can get in touch.,False
@118285 This is concerning to hear. Please reach out to our team at the link:  https://t.co/0f6pFdYU9j -Jen,False
"@120071 Carole, I can help! Please DM your full address.  -Karen",False
I go to watch #thebay and episode 7 &amp; 8 aren’t there??? 😭 @117090 @AmazonHelp,True
"It’s this outsourcing mess, I don’t wanna speak to someone in India about an issue in New York https://t.co/UZiTWIpVRk",True
@AskLyft Simple solution that I couldn’t figure out on site. Thank you @AskLyft for the quick responses and assistance. #Yourock,True
"@ArbysCares Toledo, OH on Talmadge. Usually they are so on point!",True
@Tesco Since when does tikka masala have cashew nuts in it? 😡,True
@115911 Please go to my profile and help me with my latest tweet,True
@117635 I'm sorry your order hasn't arrived! Please reach us here: https://t.co/hApLpMlfHN if it doesn't arrive tomorrow. ^EZ,False
@115728 I still think you look great! -Becky,False
"@115886 May I have your ticket number, please? Unfortunately, the confirmation provide is no longer active.  *HCK",False
@SouthwestAir Finished the second season on the flight! So good!,True
@AmazonHelp #pathetic customer service. New low in e-commerce. Trying to raise a return request 5 times. #Fail,True
@Delta I sent you guys a DM about a story! Thanks in advance for any help you can provide. 🎃,True
"@Uber_Support You've literally taken $50 worth from me at least for being ""late"" .... late being 2 minutes after I come outside",True
@119304 Thanks for that information. We don't have any information on shipment or fulfillment nor can we speculate on them. ^CO,False
@117899 I am sorry to hear about this trouble you are having with this payment. Please send me a DM and I can help you further. ^GA,False
"@115714 y’all lie about your “great” connection. 5 bars LTE, still won’t load something. Smh.",True
"@SouthwestAir Found it!! But doesn't seem to work, can you check if funds are available?",True
@117489 They should be making their way through during the journey. You can also find the Train Manager in Coach C ^HP,False
And even harder when your neighbors gets a package before you do😠,True
@AmericanAir is the biggest fucking joke. How are they still in business. @Delta do us all a favor and teach them how to treat customers,True
@VerizonSupport The order was not completed because there was an issue regarding my address not showing up in the system which multiple people could not fix https://t.co/75F8uCOmbU,True
